filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0051_rotation_90.jpg,binary_hsv,True,True,29027,11.61,179.33,7.36,5.6,50.0,3.7,369.56
burn_0051_brightness_increase.jpg,binary_hsv,True,True,165140,66.06,154.36,10.08,10.24,50.0,21.03,2102.76
burn_0051_brightness_decrease.jpg,binary_hsv,True,True,27957,11.18,192.02,4.8,7.36,50.0,3.56,355.87
burn_0080_horizontal_flip.jpg,binary_hsv,True,True,28890,59.69,209.26,23.27,12.36,22.0,19.0,1899.99
burn_0080_vertical_flip.jpg,binary_hsv,True,True,28985,59.89,225.74,23.27,12.36,22.0,19.06,1906.36
burn_0080_rotation_90.jpg,binary_hsv,True,True,28858,59.62,312.06,12.36,23.27,22.0,18.98,1897.76
burn_0080_brightness_increase.jpg,binary_hsv,True,True,46244,91.35,318.28,22.76,13.16,22.5,29.08,2907.76
burn_0080_brightness_decrease.jpg,binary_hsv,True,True,29062,62.87,214.87,23.81,12.65,21.5,20.01,2001.21
burn_0002_horizontal_flip.jpg,binary_hsv,True,True,117612,85.91,96.58,7.14,13.84,37.0,27.35,2734.6
burn_0002_vertical_flip.jpg,binary_hsv,True,True,117556,85.87,111.58,7.14,13.84,37.0,27.33,2733.33
burn_0002_rotation_90.jpg,binary_hsv,True,True,117720,85.99,89.45,13.84,7.14,37.0,27.37,2737.15
burn_0002_brightness_increase.jpg,binary_hsv,True,True,120132,87.75,87.42,7.35,13.84,37.0,27.93,2793.17
burn_0002_brightness_decrease.jpg,binary_hsv,True,True,117935,86.15,129.56,7.14,13.84,37.0,27.42,2742.24
burn_0032_horizontal_flip.jpg,binary_hsv,True,True,106498,44.36,119.71,8.82,9.47,49.0,14.12,1412.02
burn_0032_vertical_flip.jpg,binary_hsv,True,True,106560,44.38,121.98,8.82,9.47,49.0,14.13,1412.66
burn_0032_rotation_90.jpg,binary_hsv,True,True,106559,43.49,112.27,9.37,8.73,49.5,13.84,1384.33
burn_0032_brightness_increase.jpg,binary_hsv,True,True,107653,43.94,122.99,8.73,9.37,49.5,13.99,1398.65
burn_0032_brightness_decrease.jpg,binary_hsv,True,True,106115,44.2,123.11,8.82,9.47,49.0,14.07,1406.93
burn_0137_horizontal_flip.jpg,binary_hsv,True,True,35267,72.87,144.1,11.27,9.82,22.0,23.2,2319.52
burn_0137_vertical_flip.jpg,binary_hsv,True,True,35284,72.9,160.72,11.27,9.82,22.0,23.2,2320.48
burn_0137_rotation_90.jpg,binary_hsv,True,True,35108,72.54,160.43,9.82,11.27,22.0,23.09,2309.02
burn_0137_brightness_increase.jpg,binary_hsv,True,True,74543,147.25,295.86,15.87,22.76,22.5,46.87,4687.11
burn_0137_brightness_decrease.jpg,binary_hsv,True,True,35003,75.72,160.47,11.53,10.05,21.5,24.1,2410.24
burn_0055_horizontal_flip.jpg,binary_hsv,True,True,78478,30.77,105.75,8.24,8.08,50.5,9.79,979.44
burn_0055_vertical_flip.jpg,binary_hsv,True,True,78454,30.76,110.33,8.24,8.08,50.5,9.79,979.12
burn_0055_rotation_90.jpg,binary_hsv,True,True,78422,30.75,110.6,8.08,8.16,50.5,9.79,978.8
burn_0055_brightness_increase.jpg,binary_hsv,True,False,124904,1249.04,760.36,51.2,46.4,10.0,397.58,39758.18
burn_0055_brightness_decrease.jpg,binary_hsv,True,True,80446,31.54,101.05,8.24,8.08,50.5,10.04,1003.95
burn_0065_horizontal_flip.jpg,binary_hsv,True,True,170257,66.76,76.55,10.14,9.19,50.5,21.25,2125.04
burn_0065_vertical_flip.jpg,binary_hsv,True,True,170253,66.76,78.08,10.14,9.19,50.5,21.25,2125.04
burn_0065_rotation_90.jpg,binary_hsv,True,True,170249,66.76,81.53,9.19,10.14,50.5,21.25,2125.04
burn_0065_brightness_increase.jpg,binary_hsv,True,True,181972,69.96,90.2,10.04,9.1,51.0,22.27,2226.9
burn_0065_brightness_decrease.jpg,binary_hsv,True,True,165570,64.92,81.82,10.14,9.19,50.5,20.66,2066.47
burn_0111_horizontal_flip.jpg,binary_hsv,True,True,147053,61.25,168.95,9.96,10.29,49.0,19.5,1949.65
burn_0111_vertical_flip.jpg,binary_hsv,True,True,147070,61.25,172.91,9.96,10.29,49.0,19.5,1949.65
burn_0111_rotation_90.jpg,binary_hsv,True,True,146875,61.17,154.81,10.29,9.96,49.0,19.47,1947.1
burn_0111_brightness_increase.jpg,binary_hsv,True,True,148952,60.79,171.85,9.86,10.18,49.5,19.35,1935.01
burn_0111_brightness_decrease.jpg,binary_hsv,True,True,147345,61.37,163.48,9.96,10.29,49.0,19.53,1953.47
burn_0094_horizontal_flip.jpg,binary_hsv,True,True,189408,74.27,91.85,9.37,10.14,50.5,23.64,2364.09
burn_0094_vertical_flip.jpg,binary_hsv,True,True,189643,74.36,96.64,9.5,10.14,50.5,23.67,2366.95
burn_0094_rotation_90.jpg,binary_hsv,True,True,189737,74.4,86.88,10.14,9.45,50.5,23.68,2368.23
burn_0094_brightness_increase.jpg,binary_hsv,True,True,190575,73.27,87.1,9.41,10.04,51.0,23.32,2332.26
burn_0094_brightness_decrease.jpg,binary_hsv,True,True,189217,74.2,87.77,9.5,10.14,50.5,23.62,2361.86
burn_0008_brightness_decrease.jpg,binary_hsv,True,True,208693,2576.46,419.67,56.89,56.89,9.0,820.11,82011.27
burn_0118_horizontal_flip.jpg,binary_hsv,True,True,37442,14.68,45.35,2.75,7.29,50.5,4.67,467.28
burn_0118_vertical_flip.jpg,binary_hsv,True,True,37415,14.67,46.87,2.75,7.29,50.5,4.67,466.96
burn_0105_rotation_90.jpg,binary_hsv,True,False,144807,2955.24,1078.03,70.86,72.0,7.0,940.68,94068.21
burn_0105_brightness_increase.jpg,binary_hsv,True,False,152942,2389.72,764.65,64.0,64.0,8.0,760.67,76067.15
burn_0105_brightness_decrease.jpg,binary_hsv,True,False,140996,1740.69,795.89,56.89,55.11,9.0,554.08,55407.88
burn_0165_horizontal_flip.jpg,binary_hsv,True,True,155006,43.06,114.0,8.53,8.13,60.0,13.71,1370.64
burn_0165_vertical_flip.jpg,binary_hsv,True,True,154931,43.04,116.17,8.53,8.13,60.0,13.7,1370.01
burn_0165_rotation_90.jpg,binary_hsv,True,True,154964,43.05,113.94,8.13,8.53,60.0,13.7,1370.32
burn_0165_brightness_increase.jpg,binary_hsv,True,True,198553,55.15,82.41,8.53,8.53,60.0,17.55,1755.48
burn_0165_brightness_decrease.jpg,binary_hsv,True,True,156083,43.36,116.57,8.53,8.1,60.0,13.8,1380.19
burn_0052_horizontal_flip.jpg,binary_hsv,True,True,36173,74.74,171.14,15.64,11.27,22.0,23.79,2379.05
burn_0052_vertical_flip.jpg,binary_hsv,True,True,36251,74.9,181.35,15.64,11.27,22.0,23.84,2384.14
burn_0052_rotation_90.jpg,binary_hsv,True,True,36207,74.81,138.0,8.82,15.36,22.0,23.81,2381.28
burn_0052_brightness_increase.jpg,binary_hsv,True,True,67203,132.75,184.81,16.0,12.8,22.5,42.26,4225.56
burn_0052_brightness_decrease.jpg,binary_hsv,True,True,35608,77.03,176.48,16.0,11.53,21.5,24.52,2451.94
burn_0015_horizontal_flip.jpg,binary_hsv,True,True,25874,53.46,102.43,15.55,5.82,22.0,17.02,1701.68
burn_0015_vertical_flip.jpg,binary_hsv,True,True,25965,53.65,104.64,15.64,5.59,22.0,17.08,1707.73
burn_0015_rotation_90.jpg,binary_hsv,True,True,26006,53.73,130.39,5.82,16.0,22.0,17.1,1710.28
burn_0015_brightness_increase.jpg,binary_hsv,True,True,36876,72.84,184.63,19.56,6.76,22.5,23.19,2318.57
burn_0015_brightness_decrease.jpg,binary_hsv,True,True,26283,56.86,107.79,15.91,5.72,21.5,18.1,1809.91
burn_0030_horizontal_flip.jpg,binary_hsv,True,True,235714,75.16,44.73,9.14,9.14,56.0,23.92,2392.42
burn_0030_vertical_flip.jpg,binary_hsv,True,True,235623,75.13,43.61,9.14,9.14,56.0,23.91,2391.46
burn_0030_rotation_90.jpg,binary_hsv,True,True,235836,75.2,45.16,9.14,9.14,56.0,23.94,2393.69
burn_0030_brightness_increase.jpg,binary_hsv,True,True,237860,74.51,44.36,9.06,9.06,56.5,23.72,2371.73
burn_0030_brightness_decrease.jpg,binary_hsv,True,True,235412,75.07,46.67,9.14,9.14,56.0,23.9,2389.55
burn_0071_horizontal_flip.jpg,binary_hsv,True,True,23905,49.39,144.2,10.55,5.45,22.0,15.72,1572.13
burn_0071_vertical_flip.jpg,binary_hsv,True,True,23806,49.19,171.16,10.55,5.82,22.0,15.66,1565.77
burn_0071_rotation_90.jpg,binary_hsv,True,True,23951,49.49,174.56,5.73,10.55,22.0,15.75,1575.32
burn_0071_brightness_increase.jpg,binary_hsv,True,True,53734,106.14,277.58,22.76,11.02,22.5,33.79,3378.54
burn_0071_brightness_decrease.jpg,binary_hsv,True,True,24030,51.98,82.73,6.7,7.44,21.5,16.55,1654.57
burn_0031_horizontal_flip.jpg,binary_hsv,True,False,78018,707.65,556.21,43.43,34.67,10.5,225.25,22525.2
burn_0031_rotation_90.jpg,binary_hsv,True,False,78095,708.34,562.64,38.1,43.43,10.5,225.47,22547.16
burn_0120_brightness_increase.jpg,binary_hsv,True,True,85690,1186.02,685.08,51.88,43.29,8.5,377.52,37752.19
burn_0120_brightness_decrease.jpg,binary_hsv,True,True,27388,59.25,228.23,19.44,8.93,21.5,18.86,1885.99
burn_0116_horizontal_flip.jpg,binary_hsv,True,True,175352,68.76,149.97,9.66,9.19,50.5,21.89,2188.7
burn_0116_vertical_flip.jpg,binary_hsv,True,True,175383,68.77,180.13,9.66,10.14,50.5,21.89,2189.02
burn_0116_rotation_90.jpg,binary_hsv,True,True,175473,68.81,182.67,10.14,9.66,50.5,21.9,2190.29
burn_0116_brightness_increase.jpg,binary_hsv,True,True,184497,70.93,179.7,9.73,10.04,51.0,22.58,2257.77
burn_0116_brightness_decrease.jpg,binary_hsv,True,True,174261,68.33,150.53,9.66,9.23,50.5,21.75,2175.01
burn_0043_horizontal_flip.jpg,binary_hsv,True,True,21123,8.28,26.93,3.23,3.49,50.5,2.64,263.56
burn_0043_vertical_flip.jpg,binary_hsv,True,True,21065,8.26,28.85,3.17,3.49,50.5,2.63,262.92
burn_0043_rotation_90.jpg,binary_hsv,True,True,21065,8.26,27.64,3.49,3.17,50.5,2.63,262.92
burn_0043_brightness_increase.jpg,binary_hsv,True,True,24485,9.41,29.35,3.14,3.45,51.0,3.0,299.53
burn_0043_brightness_decrease.jpg,binary_hsv,True,True,23247,9.12,15.31,1.58,2.06,50.5,2.9,290.3
burn_0134_horizontal_flip.jpg,binary_hsv,True,True,184892,72.5,89.33,10.14,9.5,50.5,23.08,2307.75
burn_0134_vertical_flip.jpg,binary_hsv,True,True,184829,72.47,95.16,10.14,9.5,50.5,23.07,2306.79
burn_0134_rotation_90.jpg,binary_hsv,True,True,184817,72.47,91.47,9.5,10.14,50.5,23.07,2306.79
burn_0134_brightness_increase.jpg,binary_hsv,True,False,185884,2904.44,583.76,64.0,60.0,8.0,924.51,92451.2
burn_0134_brightness_decrease.jpg,binary_hsv,True,True,185813,72.86,89.23,10.14,9.5,50.5,23.19,2319.21
burn_0146_horizontal_flip.jpg,binary_hsv,True,True,53569,110.68,116.94,15.64,9.09,22.0,35.23,3523.05
burn_0146_vertical_flip.jpg,binary_hsv,True,True,53602,110.75,122.94,15.64,9.09,22.0,35.25,3525.28
burn_0146_rotation_90.jpg,binary_hsv,True,True,53511,110.56,133.85,9.09,15.64,22.0,35.19,3519.23
burn_0146_brightness_increase.jpg,binary_hsv,True,True,126211,260.77,175.91,21.32,22.91,22.0,83.01,8300.57
burn_0146_brightness_decrease.jpg,binary_hsv,True,True,53346,115.41,119.84,16.0,9.3,21.5,36.74,3673.61
burn_0163_brightness_decrease.jpg,binary_hsv,True,False,260747,492.91,88.87,22.26,22.26,23.0,156.9,15689.81
burn_0143_horizontal_flip.jpg,binary_hsv,True,True,121670,36.17,138.9,8.41,8.28,58.0,11.51,1151.33
burn_0143_vertical_flip.jpg,binary_hsv,True,True,121724,36.18,164.24,8.41,8.28,58.0,11.52,1151.65
burn_0143_rotation_90.jpg,binary_hsv,True,True,121811,36.21,133.06,8.21,8.41,58.0,11.53,1152.6
burn_0143_brightness_increase.jpg,binary_hsv,True,True,152694,45.39,141.39,8.36,8.28,58.0,14.45,1444.81
burn_0143_brightness_decrease.jpg,binary_hsv,True,True,120316,35.77,143.17,8.36,8.21,58.0,11.39,1138.59
burn_0069_horizontal_flip.jpg,binary_hsv,True,False,185587,58.14,36.18,9.06,9.06,56.5,18.51,1850.65
burn_0069_vertical_flip.jpg,binary_hsv,True,True,185586,58.14,36.18,9.06,9.06,56.5,18.51,1850.65
burn_0069_rotation_90.jpg,binary_hsv,True,True,185653,58.16,36.18,9.06,9.06,56.5,18.51,1851.29
burn_0069_brightness_increase.jpg,binary_hsv,True,True,191987,59.09,35.86,8.98,8.98,57.0,18.81,1880.89
burn_0069_brightness_decrease.jpg,binary_hsv,True,True,186650,59.52,36.5,9.14,9.14,56.0,18.95,1894.58
burn_0142_horizontal_flip.jpg,binary_hsv,True,True,94860,37.2,105.61,9.98,9.5,50.5,11.84,1184.11
burn_0142_vertical_flip.jpg,binary_hsv,True,True,94928,37.22,108.87,9.98,9.5,50.5,11.85,1184.75
burn_0142_rotation_90.jpg,binary_hsv,True,True,94906,37.21,105.01,9.5,9.98,50.5,11.84,1184.43
burn_0142_brightness_increase.jpg,binary_hsv,True,True,95190,36.6,107.76,9.88,9.41,51.0,11.65,1165.01
burn_0142_brightness_decrease.jpg,binary_hsv,True,True,97379,38.18,113.35,9.98,9.5,50.5,12.15,1215.31
burn_0082_horizontal_flip.jpg,binary_hsv,True,True,216673,795.86,288.33,31.03,30.06,16.5,253.33,25333.01
burn_0082_vertical_flip.jpg,binary_hsv,True,True,216670,795.85,281.58,31.03,30.06,16.5,253.33,25332.69
burn_0082_rotation_90.jpg,binary_hsv,True,True,216583,795.53,297.8,29.94,31.03,16.5,253.23,25322.51
burn_0082_brightness_increase.jpg,binary_hsv,True,True,225911,940.32,316.35,33.03,33.03,15.5,299.31,29931.32
burn_0082_brightness_decrease.jpg,binary_hsv,True,True,216940,796.84,258.93,31.03,30.06,16.5,253.64,25364.2
burn_0176_horizontal_flip.jpg,binary_hsv,True,False,187616,3335.4,620.47,68.27,67.2,7.5,1061.69,106169.08
burn_0176_vertical_flip.jpg,binary_hsv,True,False,187595,2931.17,581.05,64.0,63.0,8.0,933.02,93302.04
burn_0176_rotation_90.jpg,binary_hsv,True,False,187615,3335.38,619.14,67.2,68.27,7.5,1061.68,106168.44
burn_0026_horizontal_flip.jpg,binary_hsv,True,True,108161,38.51,154.33,9.66,7.4,53.0,12.26,1225.81
burn_0026_vertical_flip.jpg,binary_hsv,True,True,107993,38.45,160.11,9.66,7.09,53.0,12.24,1223.9
burn_0026_rotation_90.jpg,binary_hsv,True,True,108157,38.5,150.36,7.4,9.66,53.0,12.25,1225.49
burn_0026_brightness_increase.jpg,binary_hsv,True,True,108900,38.77,145.02,9.66,7.4,53.0,12.34,1234.09
burn_0026_brightness_decrease.jpg,binary_hsv,True,True,108980,38.8,155.08,9.66,7.4,53.0,12.35,1235.04
burn_0022_horizontal_flip.jpg,binary_hsv,True,True,68491,141.51,249.07,17.09,20.73,22.0,45.04,4504.4
burn_0022_vertical_flip.jpg,binary_hsv,True,True,68485,141.5,228.46,17.09,20.73,22.0,45.04,4504.08
burn_0022_rotation_90.jpg,binary_hsv,True,True,68612,141.76,204.64,20.73,17.09,22.0,45.12,4512.36
burn_0022_brightness_increase.jpg,binary_hsv,True,True,81992,161.96,206.57,16.71,22.04,22.5,51.55,5155.35
burn_0022_brightness_decrease.jpg,binary_hsv,True,True,68707,148.64,233.95,17.49,21.21,21.5,47.31,4731.36
burn_0177_vertical_flip.jpg,binary_hsv,True,False,208317,2083.17,357.34,46.4,51.2,10.0,663.09,66309.36
burn_0177_brightness_decrease.jpg,binary_hsv,True,True,208292,66.42,63.45,8.29,9.14,56.0,21.14,2114.21
burn_0086_horizontal_flip.jpg,binary_hsv,True,True,177185,69.48,84.85,9.35,10.14,50.5,22.12,2211.62
burn_0086_vertical_flip.jpg,binary_hsv,True,True,177835,69.73,82.66,9.47,10.14,50.5,22.2,2219.57
burn_0086_rotation_90.jpg,binary_hsv,True,True,178037,69.81,86.07,10.14,9.5,50.5,22.22,2222.12
burn_0086_brightness_increase.jpg,binary_hsv,True,True,178532,68.64,87.51,9.41,10.04,51.0,21.85,2184.88
burn_0086_brightness_decrease.jpg,binary_hsv,True,True,177267,69.51,79.61,9.5,10.14,50.5,22.13,2212.57
burn_0133_horizontal_flip.jpg,binary_hsv,True,True,30107,62.2,174.95,8.73,22.14,22.0,19.8,1979.89
burn_0133_vertical_flip.jpg,binary_hsv,True,True,30038,62.06,165.14,8.73,22.18,22.0,19.75,1975.43
burn_0133_rotation_90.jpg,binary_hsv,True,True,30094,62.18,159.16,22.18,8.73,22.0,19.79,1979.25
burn_0133_brightness_increase.jpg,binary_hsv,True,True,42658,84.26,178.3,9.6,22.76,22.5,26.82,2682.08
burn_0133_brightness_decrease.jpg,binary_hsv,True,True,29848,64.57,180.17,8.93,22.7,21.5,20.55,2055.33
burn_0096_horizontal_flip.jpg,binary_hsv,True,True,198401,93.76,117.76,9.91,11.13,46.0,29.84,2984.47
burn_0096_vertical_flip.jpg,binary_hsv,True,True,198396,93.76,120.13,9.91,11.13,46.0,29.84,2984.47
burn_0096_rotation_90.jpg,binary_hsv,True,True,198426,93.77,110.56,11.13,9.91,46.0,29.85,2984.79
burn_0096_brightness_increase.jpg,binary_hsv,True,True,198761,93.93,123.19,11.13,11.13,46.0,29.9,2989.88
burn_0096_brightness_decrease.jpg,binary_hsv,True,True,198591,93.85,115.99,9.91,11.13,46.0,29.87,2987.34
burn_0164_horizontal_flip.jpg,binary_hsv,True,False,179545,1149.09,455.9,40.96,35.84,12.5,365.77,36576.67
burn_0164_vertical_flip.jpg,binary_hsv,True,False,179518,1148.92,431.0,40.96,35.84,12.5,365.71,36571.26
burn_0164_rotation_90.jpg,binary_hsv,True,False,179540,2216.54,623.95,49.78,56.89,9.0,705.55,70554.66
burn_0164_brightness_increase.jpg,binary_hsv,True,False,195111,1354.94,367.33,42.67,37.75,12.0,431.29,43129.08
burn_0164_brightness_decrease.jpg,binary_hsv,True,False,178193,2784.27,731.63,64.0,56.0,8.0,886.26,88626.07
burn_0140_horizontal_flip.jpg,binary_hsv,True,True,2133,4.41,8.79,1.91,2.0,22.0,1.4,140.37
burn_0140_vertical_flip.jpg,binary_hsv,True,True,2128,4.4,8.92,1.91,2.0,22.0,1.4,140.06
burn_0140_rotation_90.jpg,binary_hsv,True,True,2112,4.36,8.79,1.91,2.0,22.0,1.39,138.78
burn_0140_brightness_increase.jpg,binary_hsv,True,True,8670,17.13,106.36,7.64,4.62,22.5,5.45,545.26
burn_0140_brightness_decrease.jpg,binary_hsv,True,True,2257,4.88,8.99,1.95,2.05,21.5,1.55,155.34
burn_0045_brightness_decrease.jpg,binary_hsv,True,True,132387,54.03,70.6,10.02,6.95,49.5,17.2,1719.83
burn_0183_horizontal_flip.jpg,binary_hsv,True,True,11769,24.32,47.29,6.55,3.64,22.0,7.74,774.13
burn_0183_vertical_flip.jpg,binary_hsv,True,True,11715,24.2,49.88,6.55,3.64,22.0,7.7,770.31
burn_0183_rotation_90.jpg,binary_hsv,True,True,11765,24.31,48.16,3.64,6.55,22.0,7.74,773.81
burn_0183_brightness_increase.jpg,binary_hsv,True,True,34824,68.79,147.89,13.38,8.53,22.5,21.9,2189.65
burn_0183_brightness_decrease.jpg,binary_hsv,True,True,11230,24.29,53.77,6.56,3.72,21.5,7.73,773.17
burn_0170_horizontal_flip.jpg,binary_hsv,True,True,36356,75.12,224.62,17.45,14.18,22.0,23.91,2391.14
burn_0170_vertical_flip.jpg,binary_hsv,True,True,36499,75.41,202.1,17.45,14.18,22.0,24.0,2400.37
burn_0170_rotation_90.jpg,binary_hsv,True,True,36371,75.15,211.01,13.09,17.45,22.0,23.92,2392.1
burn_0170_brightness_increase.jpg,binary_hsv,True,True,50773,100.29,232.88,18.49,15.78,22.5,31.92,3192.33
burn_0170_brightness_decrease.jpg,binary_hsv,True,True,36544,79.06,215.26,17.86,14.51,21.5,25.17,2516.56
burn_0107_brightness_increase.jpg,binary_hsv,True,True,196766,2180.23,500.34,53.89,53.89,9.5,693.99,69398.88
burn_0138_horizontal_flip.jpg,binary_hsv,True,True,3597,7.43,9.91,1.91,2.0,22.0,2.37,236.5
burn_0138_vertical_flip.jpg,binary_hsv,True,True,3627,7.49,9.88,1.91,2.0,22.0,2.38,238.41
burn_0138_rotation_90.jpg,binary_hsv,True,True,3593,7.42,10.01,1.91,2.0,22.0,2.36,236.19
burn_0138_brightness_increase.jpg,binary_hsv,True,True,20082,39.67,126.5,14.04,5.24,22.5,12.63,1262.74
burn_0138_brightness_decrease.jpg,binary_hsv,True,True,3922,8.48,9.32,1.95,2.05,21.5,2.7,269.93
burn_0113_horizontal_flip.jpg,binary_hsv,True,True,20535,8.05,28.68,4.12,2.85,50.5,2.56,256.24
burn_0113_vertical_flip.jpg,binary_hsv,True,True,20578,8.07,28.82,4.12,2.85,50.5,2.57,256.88
burn_0113_rotation_90.jpg,binary_hsv,True,True,20550,8.06,26.49,2.85,4.12,50.5,2.57,256.56
burn_0113_brightness_increase.jpg,binary_hsv,True,True,41207,15.84,88.61,10.04,4.71,51.0,5.04,504.2
burn_0113_brightness_decrease.jpg,binary_hsv,True,True,20716,8.12,30.56,4.12,2.85,50.5,2.58,258.47
burn_0028_horizontal_flip.jpg,binary_hsv,True,False,105668,676.28,345.18,37.12,38.4,12.5,215.27,21526.66
